,times,herf,author,content,share_num,pingllun_num,dianzan_num
25,04月01日 13:05,https://weibo.com/5297476385/MzXuLpNqI?refer_flag=1001030103_,泰国国家旅游局,"四月April#泰国旅游#最全攻略🔛【Songkran Festival 2023强势回归，你准备好“湿身”了吗】举世闻名的#泰国宋干节#（泰历新年）外加其他令人瞩目文化节和体育赛事、音乐会🎼等现代庆典活动，使得4月成为一个迷人且令人兴奋的月份。🤩宋干节作为泰国🇹🇭最盛大和最重要的年度节日，是一个以家庭为重，尊重长者，以及人们到寺庙参加传统仪式的时刻。4月13日至15日，为期三天，曾被国际节日和活动协会命名为亚洲三大节日之一。#high翻泰国宋干节#📒以下是今年泰国宋干节庆祝活动的一些主要地点：👇🏻💦中部地区～🔎SIAM宋干节音乐节2023年4月12-14日、16日在曼谷Urban Yard RCA举行🔎2023年Ban Nong Khao宋干节2023年4月12-16日，在北碧府Tha Muang区Wat Intharam举行🔎2023年国际神奇水花节2023年4月13-15日，在曼谷巴吞旺的朱拉隆功大学百年纪念公园和第一体育场的Chula Soi 5（朱拉隆功大学）🔎2023年太原宋干节2023年4月13-15日在叻丕府的Wat Khlong Suwankhiri和Khu Bu社区市场举行🔎2023年拉玛二世国王纪念公园宋干节2023年4月13日至15日在拉玛二世国王纪念公园（靠近安帕瓦浮动市场），Samut Songkhram。🔎2023年素攀里岛宋干节2023年4月13日至15日，在素攀里省的Mueang Suphan Buri区。🔎2023年泰国国际商会宋干节2023年4月13日-16日，曼谷中央广场🔎2023年宋干节(Sangkhlaburi-Mon)2023年4月13日至18日，在尖竹汶府桑克拉布里区的Wat Wang Wiwekaram举行。🔎2023年帕拉帕迪昂宋干节2023年4月21-23日，在Samut Prakan府的Phra Pradaeng市政厅举行。——————————-💦东部地区🔎2023年宋干节来日的沙塔仪式2023年4月16日至21日在春武里邦森海滩举行————————————-💦北部地区🔎2023年宋干节西萨查纳莱的宋南-艾坦仪式2023年4月8-12日，素可泰府西萨查纳莱历史公园。🔎2023年南邦萨隆鲁昂宋干节2023年4月8日至13日在南邦钟楼路口和Wat Pong Sanuk举行。🔎2023年宋干节和Sawan-khalok美食节2023年4月11日-15日在素可泰的Mae Yom Riverside、Wat Sawang Arom举行🔎2023年考德路的花衬衫宋干节2023年4月12日-15日在素可泰Muang区Wat Thai Chumpon的钟楼环岛举行🔎泰缅友谊宋干节和泰拳比赛2023年4月13日，在德城湄索的莫伊河畔举行🔎2023年塔克宋干节2023年4月13日，在德县市政厅，德市Paweni Pi Mai Muang🔎2023年清迈宋干节🔥🔥2023年4月13日至16日，清迈市政府，清迈🔎2023年四河之城宋干节2023年4月13日至16日在那空沙旺的Wat Woranat Banphot（Wat Kop）举行。🔎2023年Khao Nor-Khao Kaew宋干节2023年4月13-17日在那空沙旺Banphot Phisai区Ban Daen的Lan Pho社区市场举行🔎2023年登柴宋干节2023年4月16日，在佛莱登柴县Wat Sri Kirinthararam对面的Mae Phuak Riverside举行。🔎2023年拜县宋干节的黎日节2023年4月20-21日在夜丰颂拜县举行—————————————💦东北部地区🔎2023年德坤、祥谦和考尼路宋干节2023年4月8日至15日，孔敬的Bueng Kaen Nakhon和Sri Chan路。🔎2023年UD TOWN宋干节2023年4月12日至16日，乌隆府UD TOWN。🔎2023年大伊山-廊开宋干节2023年4月12日至17日在廊开的佛仔寺举行。🔎2023年乌隆府宋干节2023年4月13-15日，乌隆府农普拉贾公共公园。🔎2023年玛诺比隆海滩宋干节2023年4月13日-15日，在木达湾区Manophirom海滩。🔎2023年考蓬路宋干节2023年4月13-15日，在那空帕侬的帕亚斯-萨塔纳哈拉特庭院举行。🔎PEPSI 呈现2023年宋干节2023年4月13-16日，在呵叻中央广场，那空拉差岛————————————💦南部地区🔎2023年合艾午夜宋干节2023年4月12-13日，在宋卡合艾区Niphat Uthit 2和3路举行🔎2023年那空西塔玛拉的南丹宋干节2023年4月13日至15日，在那空西塔玛拉的Sri Thammasokaraj公共公园—/—//——-////////————-/—////////————-📒📒📒📒📒其他活动和节庆也同样值得期待👇🏻▪️Poi Sang Long新手受戒传统整个2023年3月和4月，在夜丰颂的不同寺庙和村庄进行。▪️迪斯尼100村 ""活动3月24日至7月31日在曼谷的Asiatique The Riverfront Destination举行。▪️2023年第三届Muang Boran灯光节2023年3月31日至4月17日在Samut Prakan的古城（Muang Boran博物馆）举行。▪️梵高在世3月31日-7月31日在曼谷Iconsiam的6楼景点大厅举行。▪️坤格朗克朗(Khon Klang Krung)2023年4月1-2日在大城府的帕玛哈塔寺（Wat Phra Mahathat）举行▪️耿胶二战节2023年3月31日至4月2日，在Wat Kaeng Khoi、Kaeng Khoi市场和Kaeng Khoi火车站后面，Saraburi。▪️KIHA 183次远足火车之旅2023年4月1-2日，前往萨拉布里府的Kaeng Khoi二战节。▪️2023年4月8日-9日，前往查青索的佩德鲁镇芒果和农产品交易会。▪️2023年4月22-23日去古都大城（Ayutthaya）。▪️2023年4月29日至30日前往叻丕府*联系泰国国家铁路公司热线1690▪️2023年伊桑创意节2023年4月1日至9日，孔敬技合中心和孔敬的不同地点▪️帕农隆光影现象(日出)2023年4月3-5日，在Buri Ram的Phanom Rung历史公园举行▪️神奇的利佩夏日庆典2023年4月7-8日在沙敦的高黎贡举行▪️2023年聚焦高岛2023年4月7-9日在素叻他尼府高涛市赛里海滩举行▪️2023年南怡瓦特卡农节2023年4月13-14日在叻丕府的南怡博物馆Wat Khanon举行。▪️大声滚动的泰国2023年4月13-15日，在春武里省帕塔亚市的Legend Siam举办。▪️冰上魔术：冰上幻想（泰国）2023年4月18日至7月16日在曼谷The Market举行▪️2023年普吉岛自行车周2023年4月28日至30日在普吉岛巴东海滩举行NangLay海滩派对和音乐节▪️2023年4月29日在北碧府查阿姆的三重树海滩举行▪️2023年苏梅岛午夜跑2023年4月30日在苏梅岛查汶海滩地区（雷鬼酒吧），苏拉塔尼府，苏梅岛#amazing thailand##游泰国越玩越开心#收起d", 10, 11,17
26,04月01日 12:45,https://weibo.com/7245475873/MzXmn23re?refer_flag=1001030103_,永远的sdsz,第一次现场看体育赛事好期待座位不算靠前不知道能不能分清比赛中的运动员希望能看到头盔好实在不行感受一下热闹的气氛也是不错的​,0,0,0
27,04月01日 12:26,https://weibo.com/3924973069/MzXeNeeOH?refer_flag=1001030103_,阿琳娜_A,国际体育赛事寂寞才是最无形的冰雪，当你老去之后，更是雪上加霜。任凭时光在前半生如何优待你，到得最后，没有人再获豁免。 ​,0,0,0
28,04月01日 12:25,https://weibo.com/5542053011/MzXeqnsDy?refer_flag=1001030103_,6雨夜徘徊,国际体育赛事每个人开始都是一杯浑浊的水，然后会不断有人来帮你澄清。当你变得清澈的时候，别忘了那些喝了泥沙的人。 ​,0,0,0
29,04月01日 11:55,https://weibo.com/7422806367/MzX234sLq?refer_flag=1001030103_,中国网娱乐,#张艺兴公司新增体育竞赛组织业务#近日，上海沐沃仕达文化艺术有限公司发生工商变更，经营范围新增体育竞赛组织、组织体育表演活动、体育赛事策划、个人互联网直播服务、营业性演出等，据悉该公司成立于2022年3月，注册资本200万人民币，由长沙染色体娱乐集团有限公司持股70%，张艺兴为疑似实际控制人!#春日分享季#收起d, 1, 1,6
30,04月01日 11:29,https://weibo.com/7755626367/MzWRzieVR?refer_flag=1001030103_,略过灬咩羊,张艺兴#张艺兴公司进军体育赛事行业#希望未来任何时刻，我每想到我们一起走过的这些岁月，大家都不会有遗憾。——@张艺兴​,0, 4,2
31,04月01日 11:17,https://weibo.com/5658580077/MzWMJyQfj?refer_flag=1001030103_,可爱又迷人的反派角銫-,国际体育赛事9 ​,0,0,0
32,04月01日 11:13,https://weibo.com/2859077850/MzWL3hA1J?refer_flag=1001030103_,盐田发布,【简单生活节今日开唱！2023盐田更多精彩活动抢“鲜”看→】来了来了！它来了！简单生活节就要开始啦！小伙伴准备好了吗？小盐划重点哦！除了简单生活节，盐田今年还将呈现多场文体旅活动~从音乐会到旅游节，从体育赛事到艺术展览，不同主题、内容丰富，为居民和游客提供充满乐趣的活动！快来解锁盐田的专属快乐吧~详见：O简单生活节今日开唱！2023盐田更多精彩活动抢“鲜”看→收起d,0,0,0
33,04月01日 10:51,https://weibo.com/5206557188/MzWC9EODS?refer_flag=1001030103_,花落雨纷,国际体育赛事10 ​,0,0,0
34,04月01日 10:51,https://weibo.com/5206557188/MzWC7dDUP?refer_flag=1001030103_,花落雨纷,国际体育赛事9 ​,0,0,0
35,04月01日 10:51,https://weibo.com/5206557188/MzWC4Ck5i?refer_flag=1001030103_,花落雨纷,国际体育赛事8 ​,0,0,0
36,04月01日 10:51,https://weibo.com/5206557188/MzWC2hJo1?refer_flag=1001030103_,花落雨纷,国际体育赛事7 ​,0,0,0
37,04月01日 10:50,https://weibo.com/5206557188/MzWBH1kJc?refer_flag=1001030103_,花落雨纷,国际体育赛事6 ​,0,0,0
38,04月01日 10:50,https://weibo.com/5206557188/MzWBEB0Ch?refer_flag=1001030103_,花落雨纷,国际体育赛事5 ​,0,0,0
39,04月01日 10:49,https://weibo.com/5206557188/MzWBBFUBh?refer_flag=1001030103_,花落雨纷,国际体育赛事4 ​,0,0,0
40,04月01日 10:49,https://weibo.com/5206557188/MzWBzxqFS?refer_flag=1001030103_,花落雨纷,国际体育赛事3 ​,0,0,0
41,04月01日 10:49,https://weibo.com/5206557188/MzWBxf2QN?refer_flag=1001030103_,花落雨纷,国际体育赛事2 ​,0,0,0
42,04月01日 10:49,https://weibo.com/5206557188/MzWBt5Nuv?refer_flag=1001030103_,花落雨纷,国际体育赛事1 ​,0,0,0
43,04月01日 10:25,https://weibo.com/5671545191/MzWrE34dt?refer_flag=1001030103_,琪凯凯,国际体育赛事其实最委屈的时候，也最怕别人问你怎么了。 ​,0,0,0
44,04月01日 10:20,https://weibo.com/5578248829/MzWpNEkMa?refer_flag=1001030103_,渐已淡忘,国际体育赛事我每天吃的有限，穿的有限，花的也可以有限，但是开心必须无限。 ​,0,0,0
45,04月01日 10:20,https://weibo.com/2025944645/MzWpBfSNe?refer_flag=1001030103_,新浪台球,#中式台球国际大师赛#本届比赛有两个“爆点”，一是冠军奖金首次提升至500万元人民币，成为目前中式台球甚至国内体育赛事个人奖金最高的赛事；二是中式台球走上职业化道路，并定下了“入奥（奥运会）”的长远目标。（羊城晚报） ​,0,0,3
46,04月01日 10:19,https://weibo.com/2872002483/MzWpcqw6B?refer_flag=1001030103_,渐渐地忘记1,国际体育赛事​,0,0,0
47,04月01日 09:46,https://weibo.com/1804049035/MzWc16OJC?refer_flag=1001030103_,新枝吐蕊ING,李现#李现春色寄情人#lx#李现陈麦冬#时装男士：你对“好身材”有很具体的标准吗？李现：因为一些影视作品，或者看过一些名画，包括我平常看NBA这些体育赛事，大家心里其实都有个大概标准，知道哪种样子是好看的，如果达不到那个样子，或者说我现在距离那种样子还有点远的时候，我就知道自己还不够。比如你说米开朗基罗的雕像，他对肉体的审美是什么样的？运动员对自己的身体要求是什么？李现陈麦冬@李现ing#李现新剧演遗体整容师#L在乱讲的微博视频收起d,0, 119,3
48,04月01日 09:46,https://weibo.com/1804049035/MzWbZ3QCH?refer_flag=1001030103_,新枝吐蕊ING,李现#禁“脂”入内 营养高配#lx#李现伊利品牌代言人#时装男士：你对“好身材”有很具体的标准吗？李现：因为一些影视作品，或者看过一些名画，包括我平常看NBA这些体育赛事，大家心里其实都有个大概标准，知道哪种样子是好看的，如果达不到那个样子，或者说我现在距离那种样子还有点远的时候，我就知道自己还不够。比如你说米开朗基罗的雕像，他对肉体的审美是什么样的？运动员对自己的身体要求是什么？李现@李现ing#不负春光#L伊利集团的微博视频收起d,0, 124,3
49,04月01日 09:46,https://weibo.com/1804049035/MzWbX0RJZ?refer_flag=1001030103_,新枝吐蕊ING,李现#李现微博之夜幕后视频#lx#李现微博之夜幕后时刻vlog#时装男士：你对“好身材”有很具体的标准吗？李现：因为一些影视作品，或者看过一些名画，包括我平常看NBA这些体育赛事，大家心里其实都有个大概标准，知道哪种样子是好看的，如果达不到那个样子，或者说我现在距离那种样子还有点远的时候，我就知道自己还不够。比如你说米开朗基罗的雕像，他对肉体的审美是什么样的？运动员对自己的身体要求是什么？李现@李现ing#李现微博之夜#L李现工作室的微博视频收起d,0, 124,4
50,04月01日 09:46,https://weibo.com/1804049035/MzWbUEWTa?refer_flag=1001030103_,新枝吐蕊ING,李现#李现hokaoneone品牌代言人#lx#李现#时装男士：你对“好身材”有很具体的标准吗？李现：因为一些影视作品，或者看过一些名画，包括我平常看NBA这些体育赛事，大家心里其实都有个大概标准，知道哪种样子是好看的，如果达不到那个样子，或者说我现在距离那种样子还有点远的时候，我就知道自己还不够。比如你说米开朗基罗的雕像，他对肉体的审美是什么样的？运动员对自己的身体要求是什么？李现@李现ingL时装LOFFICIEL的微博视频收起d,0, 121,3
51,04月01日 09:20,https://weibo.com/5717677630/MzW1r8mPn?refer_flag=1001030103_,三元慌野,国际体育赛事好的感情，不是一下子就把你感动晕，而是细水长流的把你宠坏。 ​,0,0,0
52,04月01日 09:06,https://weibo.com/1497443373/MzVVJ8pFA?refer_flag=1001030103_,越之,#职业拳击直播#早上起来，对晚上要解说的赛事进行了一下准备。太仓促，主办方的数据还没来呢。自己查了一下。发现就是给的对阵表都有错误。职业体育赛事，重要的是要有文字的记录，没有记录，很快就会在时间中遗失掉。这些拳手里，有的人的记录详细，有的已经没了。这就是媒体的重要性。 ​, 1,0,2
53,04月01日 09:06,https://weibo.com/1647210043/MzVVuFCl0?refer_flag=1001030103_,百姓关注,“多彩贵州”自行车联赛是贵州省首个自主IP体育赛事，自2017年以来，福泉已经连续7年作为“多彩贵州”自行车联赛的年度揭幕战举办地。 时至今日，“多彩贵州”自行车联赛已经成为国内标杆级赛事。该赛事被评为2019年中国体育旅游十佳精品赛事，2020-2022中国体育旅游精品赛事。此次赛事为期两天，设置了男子公路精英组、公路团体、男子山地精英组、男子公开组、女子公开组、大学生组、男子青少年组、女子青少年组、大众组，还配套儿童滑步车联赛、障碍攀爬自行车赛等活动，让赛事更加精彩、更具活力、更有看点。L百姓关注的微博视频收起d, 1, 1,2
54,04月01日 08:54,https://weibo.com/1647210043/MzVQAmyQl?refer_flag=1001030103_,百姓关注,“多彩贵州”自行车联赛是贵州省首个自主IP体育赛事，自2017年以来，福泉已经连续7年作为“多彩贵州”自行车联赛的年度揭幕战举办地。 时至今日，“多彩贵州”自行车联赛已经成为国内标杆级赛事。该赛事被评为2019年中国体育旅游十佳精品赛事，2020-2022中国体育旅游精品赛事。此次赛事为期两天，设置了男子公路精英组、公路团体、男子山地精英组、男子公开组、女子公开组、大学生组、男子青少年组、女子青少年组、大众组，还配套儿童滑步车联赛、障碍攀爬自行车赛等活动，让赛事更加精彩、更具活力、更有看点。百姓关注的微博直播收起d,0,0,4
55,04月01日 08:52,https://weibo.com/5324769120/MzVQ1r7rL?refer_flag=1001030103_,西安商网,【#张艺兴公司新增体育竞赛组织业务#】#张艺兴公司新增个人互联网直播业务#天眼查App显示，近日，上海沐沃仕达文化艺术有限公司发生工商变更，经营范围新增体育竞赛组织；组织体育表演活动；体育赛事策划；个人互联网直播服务；营业性演出等。该公司成立于2022年3月，注册资本200万人民币，由长沙染色体娱乐集团有限公司持股70%，张艺兴为疑似实际控制人。天眼查信息：O网页链接收起d,0,0,0
56,04月01日 08:52,https://weibo.com/2459114867/MzVPWoE4Y?refer_flag=1001030103_,看西部网,【#张艺兴公司新增体育竞赛组织业务#】#张艺兴公司新增个人互联网直播业务#天眼查App显示，近日，上海沐沃仕达文化艺术有限公司发生工商变更，经营范围新增体育竞赛组织；组织体育表演活动；体育赛事策划；个人互联网直播服务；营业性演出等。该公司成立于2022年3月，注册资本200万人民币，由长沙染色体娱乐集团有限公司持股70%，张艺兴为疑似实际控制人。天眼查信息：O网页链接收起d,0,0,0
57,04月01日 08:47,https://weibo.com/1412483271/MzVNQqWMB?refer_flag=1001030103_,乐果果啵,全新“数智能量”助力我国大型体育赛事举办O网页链接​,0,0,0
58,04月01日 08:08,https://weibo.com/2155362327/MzVy5ydfu?refer_flag=1001030103_,悠悠过客666,“鲤鱼跃龙门”看来确有出处，几天前和姐姐在熊儿河畔游玩拍到的，鱼儿们在湍急水花中锲而不舍地向上跳跃，硬生生摔在堤坝上叭叭响。不懂这种现象究竟是因为什么，是氧气充足上头吗？它们在干嘛，像在进行一场体育赛事？ ​,0, 1,0
59,04月01日 08:00,https://weibo.com/7478835323/MzVuC5aDz?refer_flag=1001030103_,湖报体育,4月1日#今日体育赛事#08:00 NBA常规赛 湖人  -  森林狼 广体08:00 NHL常规赛 底特律红翼  -  温尼伯喷气机 CCTV5+09:30 F1澳大利亚大奖赛第三次练习赛 练习赛  -  F1 腾讯视频10:00 NBA常规赛 马刺  -  勇士 腾讯视频10:30 NBA常规赛 掘金  -  太阳 CCTV5 央视频13:00 F1澳大利亚大奖赛 澳大利亚站  -  排位赛 CCTV5+ 广体 上体 央视频13:15 全国短道速滑冠军赛半决赛 咪咕18:00 羽毛球西班牙大师赛半决赛日 优酷19:30 足球友谊赛 浙江  -  山东泰山 咪咕19:35 CBA常规赛 广州  -  北京 CCTV5 广体收起d,0,0,0
